#1 : frequency[Hz] = 3.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
   12   22  -3.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   23  -3.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   24  -3.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   25  -3.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   26  -3.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   27  -3.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   28  -3.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   29  -3.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   12   30  -3.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17   71.925  0.000e+00    0.000  1.000e+00 -108.075
   13    0  -2.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    1  -2.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    2  -2.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    3  -2.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    4  -2.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    5  -2.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    6  -2.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    7  -2.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    8  -2.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13    9  -2.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   10  -2.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   11  -2.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   12  -2.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   13  -2.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   14  -2.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   15  -2.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   16  -2.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   17  -2.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   18  -2.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   19  -2.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   20  -2.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   21  -2.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   22  -2.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   23  -2.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   24  -2.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   25  -2.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   26  -2.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   27  -2.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   28  -2.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   29  -2.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   13   30  -2.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17  107.950  0.000e+00  180.000  1.000e+00  -72.050
   14    0  -1.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    1  -1.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    2  -1.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    3  -1.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    4  -1.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    5  -1.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    6  -1.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    7  -1.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    8  -1.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14    9  -1.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   10  -1.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   11  -1.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   12  -1.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   13  -1.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   14  -1.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   15  -1.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   16  -1.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   17  -1.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   18  -1.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   19  -1.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   20  -1.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   21  -1.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   22  -1.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   23  -1.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   24  -1.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   25  -1.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   26  -1.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   27  -1.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   28  -1.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   29  -1.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   14   30  -1.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17  143.975  0.000e+00  180.000  1.000e+00  -36.025
   15    0   0.000e+00  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    1   0.000e+00  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    2   0.000e+00  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    3   0.000e+00  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    4   0.000e+00  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    5   0.000e+00  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    6   0.000e+00  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    7   0.000e+00  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    8   0.000e+00  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15    9   0.000e+00  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   10   0.000e+00  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   11   0.000e+00  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   12   0.000e+00  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   13   0.000e+00  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   14   0.000e+00  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  180.000  0.000e+00  180.000  1.000e+00   -0.000
   15   15   0.000e+00   0.000e+00   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   16   0.000e+00   1.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   17   0.000e+00   2.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   18   0.000e+00   3.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   19   0.000e+00   4.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   20   0.000e+00   5.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   21   0.000e+00   6.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   22   0.000e+00   7.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   23   0.000e+00   8.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   24   0.000e+00   9.000e-02   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   25   0.000e+00   1.000e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   26   0.000e+00   1.100e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   27   0.000e+00   1.200e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   28   0.000e+00   1.300e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   29   0.000e+00   1.400e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   15   30   0.000e+00   1.500e-01   0.000e+00  1.000e+00  6.123e-17 -180.000  0.000e+00 -180.000  1.000e+00    0.000
   16    0   1.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    1   1.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    2   1.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    3   1.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    4   1.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    5   1.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    6   1.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    7   1.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    8   1.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16    9   1.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   10   1.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   11   1.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   12   1.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   13   1.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   14   1.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   15   1.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   16   1.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   17   1.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   18   1.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   19   1.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   20   1.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   21   1.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   22   1.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   23   1.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   24   1.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   25   1.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   26   1.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   27   1.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   28   1.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   29   1.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   16   30   1.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17 -143.975  0.000e+00 -180.000  1.000e+00   36.025
   17    0   2.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    1   2.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    2   2.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    3   2.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    4   2.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    5   2.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    6   2.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    7   2.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    8   2.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17    9   2.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   10   2.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   11   2.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   12   2.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   13   2.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   14   2.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   15   2.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   16   2.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   17   2.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   18   2.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   19   2.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   20   2.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   21   2.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   22   2.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   23   2.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   24   2.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   25   2.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   26   2.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   27   2.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   28   2.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   29   2.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   17   30   2.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17 -107.950  0.000e+00 -180.000  1.000e+00   72.050
   18    0   3.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    1   3.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    2   3.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    3   3.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    4   3.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    5   3.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    6   3.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    7   3.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    8   3.000e-02  -7.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18    9   3.000e-02  -6.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   10   3.000e-02  -5.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   11   3.000e-02  -4.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   12   3.000e-02  -3.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   13   3.000e-02  -2.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   14   3.000e-02  -1.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   15   3.000e-02   0.000e+00   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   16   3.000e-02   1.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   17   3.000e-02   2.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   18   3.000e-02   3.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   19   3.000e-02   4.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   20   3.000e-02   5.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   21   3.000e-02   6.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   22   3.000e-02   7.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   23   3.000e-02   8.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   24   3.000e-02   9.000e-02   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   25   3.000e-02   1.000e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   26   3.000e-02   1.100e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   27   3.000e-02   1.200e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   28   3.000e-02   1.300e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   29   3.000e-02   1.400e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   18   30   3.000e-02   1.500e-01   0.000e+00  1.000e+00  6.123e-17  -71.925  0.000e+00   -0.000  1.000e+00  108.075
   19    0   4.000e-02  -1.500e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    1   4.000e-02  -1.400e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    2   4.000e-02  -1.300e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    3   4.000e-02  -1.200e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    4   4.000e-02  -1.100e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    5   4.000e-02  -1.000e-01   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    6   4.000e-02  -9.000e-02   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
   19    7   4.000e-02  -8.000e-02   0.000e+00  1.000e+00  6.123e-17  -35.900  0.000e+00   -0.000  1.000e+00  144.100
