#1 : frequency[Hz] = 3.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
   12   21  -3.000e-02   6.000e-02   0.000e+00  8.767e-01  6.276e-17 -116.071  6.911e-17  -55.605  8.767e-01   63.890
   12   22  -3.000e-02   7.000e-02   0.000e+00  7.610e-01  6.361e-17 -130.774  5.393e-17  -70.920  7.610e-01   53.879
   12   23  -3.000e-02   8.000e-02   0.000e+00  6.532e-01  6.085e-17 -150.311  4.423e-17  -89.585  6.532e-01   41.658
   12   24  -3.000e-02   9.000e-02   0.000e+00  5.543e-01  5.562e-17 -173.517  3.747e-17 -111.054  5.543e-01   26.809
   12   25  -3.000e-02   1.000e-01   0.000e+00  4.680e-01  4.935e-17  159.684  3.240e-17 -134.230  4.680e-01    8.705
   12   26  -3.000e-02   1.100e-01   0.000e+00  4.014e-01  4.377e-17  129.319  2.803e-17 -158.189  4.014e-01  -13.022
   12   27  -3.000e-02   1.200e-01   0.000e+00  3.603e-01  4.008e-17   96.899  2.364e-17  176.748  3.603e-01  -37.301
   12   28  -3.000e-02   1.300e-01   0.000e+00  3.399e-01  3.769e-17   65.092  1.925e-17  148.508  3.399e-01  -61.310
   12   29  -3.000e-02   1.400e-01   0.000e+00  3.224e-01  3.478e-17   34.836  1.590e-17  114.457  3.224e-01  -82.831
   12   30  -3.000e-02   1.500e-01   0.000e+00  2.884e-01  3.019e-17    3.926  1.703e-17   76.647  2.884e-01 -102.142
   13    0  -2.000e-02  -1.500e-01   0.000e+00  2.735e-01  2.085e-17    7.567  1.780e-17  -86.586  2.735e-01  -78.349
   13    1  -2.000e-02  -1.400e-01   0.000e+00  3.073e-01  2.432e-17   41.004  1.626e-17  -47.744  3.073e-01  -56.545
   13    2  -2.000e-02  -1.300e-01   0.000e+00  3.259e-01  2.678e-17   72.834  1.967e-17  -11.566  3.259e-01  -32.927
   13    3  -2.000e-02  -1.200e-01   0.000e+00  3.482e-01  2.880e-17  105.925  2.450e-17   19.135  3.482e-01   -7.120
   13    4  -2.000e-02  -1.100e-01   0.000e+00  3.909e-01  3.178e-17  139.815  2.977e-17   46.862  3.909e-01   18.542
   13    5  -2.000e-02  -1.000e-01   0.000e+00  4.577e-01  3.635e-17  171.905  3.573e-17   73.697  4.577e-01   41.312
   13    6  -2.000e-02  -9.000e-02   0.000e+00  5.425e-01  4.183e-17 -159.363  4.362e-17   99.553  5.425e-01   60.312
   13    7  -2.000e-02  -8.000e-02   0.000e+00  6.397e-01  4.708e-17 -133.777  5.491e-17  122.953  6.397e-01   75.996
   13    8  -2.000e-02  -7.000e-02   0.000e+00  7.477e-01  5.138e-17 -110.746  7.080e-17  142.524  7.477e-01   88.962
   13    9  -2.000e-02  -6.000e-02   0.000e+00  8.679e-01  5.467e-17  -90.102  9.255e-17  157.656  8.679e-01   99.552
   13   10  -2.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  5.277e-17  163.345  1.000e+00  107.950
   13   11  -2.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   12  -2.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   13  -2.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   14  -2.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   15  -2.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   16  -2.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   17  -2.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   18  -2.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   19  -2.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  0.000e+00    0.000  1.000e+00  107.950
   13   20  -2.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17  -72.050  5.277e-17  -16.655  1.000e+00  107.950
   13   21  -2.000e-02   6.000e-02   0.000e+00  8.679e-01  5.467e-17  -90.102  9.255e-17  -22.344  8.679e-01   99.552
   13   22  -2.000e-02   7.000e-02   0.000e+00  7.477e-01  5.138e-17 -110.746  7.080e-17  -37.476  7.477e-01   88.962
   13   23  -2.000e-02   8.000e-02   0.000e+00  6.397e-01  4.708e-17 -133.777  5.491e-17  -57.047  6.397e-01   75.996
   13   24  -2.000e-02   9.000e-02   0.000e+00  5.425e-01  4.183e-17 -159.363  4.362e-17  -80.447  5.425e-01   60.312
   13   25  -2.000e-02   1.000e-01   0.000e+00  4.577e-01  3.635e-17  171.905  3.573e-17 -106.303  4.577e-01   41.312
   13   26  -2.000e-02   1.100e-01   0.000e+00  3.909e-01  3.178e-17  139.815  2.977e-17 -133.138  3.909e-01   18.542
   13   27  -2.000e-02   1.200e-01   0.000e+00  3.482e-01  2.880e-17  105.925  2.450e-17 -160.865  3.482e-01   -7.120
   13   28  -2.000e-02   1.300e-01   0.000e+00  3.259e-01  2.678e-17   72.834  1.967e-17  168.434  3.259e-01  -32.927
   13   29  -2.000e-02   1.400e-01   0.000e+00  3.073e-01  2.432e-17   41.004  1.626e-17  132.256  3.073e-01  -56.545
   13   30  -2.000e-02   1.500e-01   0.000e+00  2.735e-01  2.085e-17    7.567  1.780e-17   93.414  2.735e-01  -78.349
   14    0  -1.000e-02  -1.500e-01   0.000e+00  2.655e-01  1.125e-17    6.440  1.759e-17  -77.353  2.655e-01  -56.763
   14    1  -1.000e-02  -1.400e-01   0.000e+00  3.031e-01  1.308e-17   45.829  1.581e-17  -38.037  3.031e-01  -32.438
   14    2  -1.000e-02  -1.300e-01   0.000e+00  3.262e-01  1.467e-17   81.364  1.906e-17   -0.529  3.262e-01   -6.883
   14    3  -1.000e-02  -1.200e-01   0.000e+00  3.528e-01  1.588e-17  117.506  2.388e-17   31.702  3.528e-01   20.487
   14    4  -1.000e-02  -1.100e-01   0.000e+00  3.987e-01  1.759e-17  155.394  2.935e-17   60.940  3.987e-01   47.459
   14    5  -1.000e-02  -1.000e-01   0.000e+00  4.667e-01  2.066e-17 -167.635  3.581e-17   89.226  4.667e-01   71.493
   14    6  -1.000e-02  -9.000e-02   0.000e+00  5.505e-01  2.510e-17 -134.033  4.454e-17  116.324  5.505e-01   91.830
   14    7  -1.000e-02  -8.000e-02   0.000e+00  6.450e-01  3.066e-17 -103.881  5.685e-17  140.779  6.450e-01  108.880
   14    8  -1.000e-02  -7.000e-02   0.000e+00  7.499e-01  3.755e-17  -76.868  7.345e-17  161.559  7.499e-01  123.119
   14    9  -1.000e-02  -6.000e-02   0.000e+00  8.678e-01  4.648e-17  -53.748  9.461e-17  178.512  8.678e-01  134.771
   14   10  -1.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  5.355e-17 -174.753  1.000e+00  143.975
   14   11  -1.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   12  -1.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   13  -1.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   14  -1.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   15  -1.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   16  -1.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   17  -1.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   18  -1.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   19  -1.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  0.000e+00    0.000  1.000e+00  143.975
   14   20  -1.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17  -36.025  5.355e-17    5.247  1.000e+00  143.975
   14   21  -1.000e-02   6.000e-02   0.000e+00  8.678e-01  4.648e-17  -53.748  9.461e-17   -1.488  8.678e-01  134.771
   14   22  -1.000e-02   7.000e-02   0.000e+00  7.499e-01  3.755e-17  -76.868  7.345e-17  -18.441  7.499e-01  123.119
   14   23  -1.000e-02   8.000e-02   0.000e+00  6.450e-01  3.066e-17 -103.881  5.685e-17  -39.221  6.450e-01  108.880
   14   24  -1.000e-02   9.000e-02   0.000e+00  5.505e-01  2.510e-17 -134.033  4.454e-17  -63.676  5.505e-01   91.830
   14   25  -1.000e-02   1.000e-01   0.000e+00  4.667e-01  2.066e-17 -167.635  3.581e-17  -90.774  4.667e-01   71.493
   14   26  -1.000e-02   1.100e-01   0.000e+00  3.987e-01  1.759e-17  155.394  2.935e-17 -119.060  3.987e-01   47.459
   14   27  -1.000e-02   1.200e-01   0.000e+00  3.528e-01  1.588e-17  117.506  2.388e-17 -148.298  3.528e-01   20.487
   14   28  -1.000e-02   1.300e-01   0.000e+00  3.262e-01  1.467e-17   81.364  1.906e-17  179.471  3.262e-01   -6.883
   14   29  -1.000e-02   1.400e-01   0.000e+00  3.031e-01  1.308e-17   45.829  1.581e-17  141.963  3.031e-01  -32.438
   14   30  -1.000e-02   1.500e-01   0.000e+00  2.655e-01  1.125e-17    6.440  1.759e-17  102.647  2.655e-01  -56.763
   15    0   0.000e+00  -1.500e-01   0.000e+00  2.635e-01  2.598e-18  -22.864  1.600e-17  -75.076  2.635e-01  -38.751
   15    1   0.000e+00  -1.400e-01   0.000e+00  3.061e-01  2.423e-18   61.659  1.419e-17  -36.240  3.061e-01  -12.327
   15    2   0.000e+00  -1.300e-01   0.000e+00  3.343e-01  3.719e-18  117.766  1.675e-17    1.731  3.343e-01   14.711
   15    3   0.000e+00  -1.200e-01   0.000e+00  3.644e-01  4.949e-18  164.714  2.056e-17   34.938  3.644e-01   43.360
   15    4   0.000e+00  -1.100e-01   0.000e+00  4.120e-01  7.008e-18 -147.826  2.475e-17   65.424  4.120e-01   71.718
   15    5   0.000e+00  -1.000e-01   0.000e+00  4.803e-01  1.090e-17 -108.135  2.948e-17   95.419  4.803e-01   97.409
   15    6   0.000e+00  -9.000e-02   0.000e+00  5.628e-01  1.662e-17  -77.114  3.577e-17  124.947  5.628e-01  119.677
   15    7   0.000e+00  -8.000e-02   0.000e+00  6.538e-01  2.403e-17  -51.541  4.464e-17  152.660  6.538e-01  138.859
   15    8   0.000e+00  -7.000e-02   0.000e+00  7.541e-01  3.332e-17  -30.005  5.670e-17  177.606  7.541e-01  155.300
   15    9   0.000e+00  -6.000e-02   0.000e+00  8.680e-01  4.475e-17  -12.643  7.251e-17 -160.298  8.680e-01  169.034
   15   10   0.000e+00  -5.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  4.132e-17 -151.142  1.000e+00  180.000
   15   11   0.000e+00  -4.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   12   0.000e+00  -3.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   13   0.000e+00  -2.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   14   0.000e+00  -1.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   15   0.000e+00   0.000e+00   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   16   0.000e+00   1.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   17   0.000e+00   2.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   18   0.000e+00   3.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   19   0.000e+00   4.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  0.000e+00    0.000  1.000e+00  180.000
   15   20   0.000e+00   5.000e-02   0.000e+00  1.000e+00  5.823e-17    0.000  4.132e-17   28.858  1.000e+00  180.000
   15   21   0.000e+00   6.000e-02   0.000e+00  8.680e-01  4.475e-17  -12.643  7.251e-17   19.702  8.680e-01  169.034
   15   22   0.000e+00   7.000e-02   0.000e+00  7.541e-01  3.332e-17  -30.005  5.670e-17   -2.394  7.541e-01  155.300
   15   23   0.000e+00   8.000e-02   0.000e+00  6.538e-01  2.403e-17  -51.541  4.464e-17  -27.340  6.538e-01  138.859
   15   24   0.000e+00   9.000e-02   0.000e+00  5.628e-01  1.662e-17  -77.114  3.577e-17  -55.053  5.628e-01  119.677
   15   25   0.000e+00   1.000e-01   0.000e+00  4.803e-01  1.090e-17 -108.135  2.948e-17  -84.581  4.803e-01   97.409
   15   26   0.000e+00   1.100e-01   0.000e+00  4.120e-01  7.008e-18 -147.826  2.475e-17 -114.576  4.120e-01   71.718
   15   27   0.000e+00   1.200e-01   0.000e+00  3.644e-01  4.949e-18  164.714  2.056e-17 -145.062  3.644e-01   43.360
   15   28   0.000e+00   1.300e-01   0.000e+00  3.343e-01  3.719e-18  117.766  1.675e-17 -178.269  3.343e-01   14.711
   15   29   0.000e+00   1.400e-01   0.000e+00  3.061e-01  2.423e-18   61.659  1.419e-17  143.760  3.061e-01  -12.327
   15   30   0.000e+00   1.500e-01   0.000e+00  2.635e-01  2.598e-18  -22.864  1.600e-17  104.924  2.635e-01  -38.751
   16    0   1.000e-02  -1.500e-01   0.000e+00  2.638e-01  5.959e-18 -152.570  1.326e-17  -80.235  2.638e-01  -25.279
   16    1   1.000e-02  -1.400e-01   0.000e+00  3.094e-01  6.880e-18 -144.806  1.162e-17  -43.169  3.094e-01    2.891
   16    2   1.000e-02  -1.300e-01   0.000e+00  3.400e-01  7.754e-18 -128.555  1.312e-17   -6.072  3.400e-01   31.191
   16    3   1.000e-02  -1.200e-01   0.000e+00  3.705e-01  9.210e-18 -104.006  1.517e-17   27.219  3.705e-01   61.133
   16    4   1.000e-02  -1.100e-01   0.000e+00  4.170e-01  1.206e-17  -76.800  1.693e-17   58.599  4.170e-01   91.149
   16    5   1.000e-02  -1.000e-01   0.000e+00  4.832e-01  1.652e-17  -52.068  1.829e-17   91.053  4.832e-01  118.916
   16    6   1.000e-02  -9.000e-02   0.000e+00  5.622e-01  2.232e-17  -30.274  1.988e-17  126.231  5.622e-01  143.651
   16    7   1.000e-02  -8.000e-02   0.000e+00  6.487e-01  2.922e-17  -10.414  2.284e-17  163.828  6.487e-01  165.711
   16    8   1.000e-02  -7.000e-02   0.000e+00  7.448e-01  3.733e-17    7.763  2.894e-17 -158.205  7.448e-01 -174.643
   16    9   1.000e-02  -6.000e-02   0.000e+00  8.586e-01  4.695e-17   23.595  4.110e-17 -123.619  8.586e-01 -157.680
   16   10   1.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  2.534e-17 -110.811  1.000e+00 -143.975
   16   11   1.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   12   1.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   13   1.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   14   1.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   15   1.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   16   1.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   17   1.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   18   1.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   19   1.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  0.000e+00    0.000  1.000e+00 -143.975
   16   20   1.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17   36.025  2.534e-17   69.189  1.000e+00 -143.975
   16   21   1.000e-02   6.000e-02   0.000e+00  8.586e-01  4.695e-17   23.595  4.110e-17   56.381  8.586e-01 -157.680
   16   22   1.000e-02   7.000e-02   0.000e+00  7.448e-01  3.733e-17    7.763  2.894e-17   21.795  7.448e-01 -174.643
   16   23   1.000e-02   8.000e-02   0.000e+00  6.487e-01  2.922e-17  -10.414  2.284e-17  -16.172  6.487e-01  165.711
   16   24   1.000e-02   9.000e-02   0.000e+00  5.622e-01  2.232e-17  -30.274  1.988e-17  -53.769  5.622e-01  143.651
   16   25   1.000e-02   1.000e-01   0.000e+00  4.832e-01  1.652e-17  -52.068  1.829e-17  -88.947  4.832e-01  118.916
   16   26   1.000e-02   1.100e-01   0.000e+00  4.170e-01  1.206e-17  -76.800  1.693e-17 -121.401  4.170e-01   91.149
   16   27   1.000e-02   1.200e-01   0.000e+00  3.705e-01  9.210e-18 -104.006  1.517e-17 -152.781  3.705e-01   61.133
   16   28   1.000e-02   1.300e-01   0.000e+00  3.400e-01  7.754e-18 -128.555  1.312e-17  173.928  3.400e-01   31.191
   16   29   1.000e-02   1.400e-01   0.000e+00  3.094e-01  6.880e-18 -144.806  1.162e-17  136.831  3.094e-01    2.891
   16   30   1.000e-02   1.500e-01   0.000e+00  2.638e-01  5.959e-18 -152.570  1.326e-17   99.765  2.638e-01  -25.279
   17    0   2.000e-02  -1.500e-01   0.000e+00  2.632e-01  1.193e-17 -165.477  1.008e-17  -95.194  2.632e-01  -16.443
   17    1   2.000e-02  -1.400e-01   0.000e+00  3.077e-01  1.365e-17 -146.002  8.905e-18  -61.457  3.077e-01   13.339
   17    2   2.000e-02  -1.300e-01   0.000e+00  3.372e-01  1.457e-17 -122.628  9.531e-18  -28.200  3.372e-01   42.939
   17    3   2.000e-02  -1.200e-01   0.000e+00  3.648e-01  1.580e-17  -94.323  9.952e-18    1.143  3.648e-01   74.368
   17    4   2.000e-02  -1.100e-01   0.000e+00  4.073e-01  1.845e-17  -64.518  9.487e-18   27.795  4.073e-01  106.331
   17    5   2.000e-02  -1.000e-01   0.000e+00  4.689e-01  2.263e-17  -37.211  7.630e-18   53.869  4.689e-01  136.476
   17    6   2.000e-02  -9.000e-02   0.000e+00  5.423e-01  2.764e-17  -12.726  3.920e-18   84.727  5.423e-01  164.060
   17    7   2.000e-02  -8.000e-02   0.000e+00  6.225e-01  3.304e-17   10.401  2.973e-18 -107.641  6.225e-01 -170.380
   17    8   2.000e-02  -7.000e-02   0.000e+00  7.153e-01  3.920e-17   32.998  1.398e-17  -71.750  7.153e-01 -146.565
   17    9   2.000e-02  -6.000e-02   0.000e+00  8.354e-01  4.720e-17   54.311  3.244e-17  -52.222  8.354e-01 -125.236
   17   10   2.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  2.216e-17  -46.289  1.000e+00 -107.950
   17   11   2.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   12   2.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   13   2.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   14   2.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   15   2.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   16   2.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   17   2.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   18   2.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   19   2.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  0.000e+00    0.000  1.000e+00 -107.950
   17   20   2.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17   72.050  2.216e-17  133.711  1.000e+00 -107.950
   17   21   2.000e-02   6.000e-02   0.000e+00  8.354e-01  4.720e-17   54.311  3.244e-17  127.778  8.354e-01 -125.236
   17   22   2.000e-02   7.000e-02   0.000e+00  7.153e-01  3.920e-17   32.998  1.398e-17  108.250  7.153e-01 -146.565
   17   23   2.000e-02   8.000e-02   0.000e+00  6.225e-01  3.304e-17   10.401  2.973e-18   72.359  6.225e-01 -170.380
   17   24   2.000e-02   9.000e-02   0.000e+00  5.423e-01  2.764e-17  -12.726  3.920e-18  -95.273  5.423e-01  164.060
   17   25   2.000e-02   1.000e-01   0.000e+00  4.689e-01  2.263e-17  -37.211  7.630e-18 -126.131  4.689e-01  136.476
   17   26   2.000e-02   1.100e-01   0.000e+00  4.073e-01  1.845e-17  -64.518  9.487e-18 -152.205  4.073e-01  106.331
   17   27   2.000e-02   1.200e-01   0.000e+00  3.648e-01  1.580e-17  -94.323  9.952e-18 -178.857  3.648e-01   74.368
   17   28   2.000e-02   1.300e-01   0.000e+00  3.372e-01  1.457e-17 -122.628  9.531e-18  151.800  3.372e-01   42.939
   17   29   2.000e-02   1.400e-01   0.000e+00  3.077e-01  1.365e-17 -146.002  8.905e-18  118.543  3.077e-01   13.339
   17   30   2.000e-02   1.500e-01   0.000e+00  2.632e-01  1.193e-17 -165.477  1.008e-17   84.806  2.632e-01  -16.443
   18    0   3.000e-02  -1.500e-01   0.000e+00  2.607e-01  1.607e-17 -175.189  7.655e-18 -124.136  2.607e-01  -11.671
   18    1   3.000e-02  -1.400e-01   0.000e+00  3.004e-01  1.788e-17 -152.261  7.198e-18  -93.640  3.004e-01   19.579
   18    2   3.000e-02  -1.300e-01   0.000e+00  3.258e-01  1.849e-17 -126.578  7.863e-18  -67.095  3.258e-01   50.539
   18    3   3.000e-02  -1.200e-01   0.000e+00  3.485e-01  1.911e-17  -96.461  8.330e-18  -47.489  3.485e-01   83.602
   18    4   3.000e-02  -1.100e-01   0.000e+00  3.858e-01  2.100e-17  -64.421  8.529e-18  -34.634  3.858e-01  117.646
   18    5   3.000e-02  -1.000e-01   0.000e+00  4.418e-01  2.418e-17  -34.254  8.960e-18  -29.228  4.418e-01  150.210
   18    6   3.000e-02  -9.000e-02   0.000e+00  5.080e-01  2.767e-17   -6.233  1.083e-17  -29.171  5.080e-01 -179.310
   18    7   3.000e-02  -8.000e-02   0.000e+00  5.801e-01  3.096e-17   21.910  1.570e-17  -27.342  5.801e-01 -149.947
   18    8   3.000e-02  -7.000e-02   0.000e+00  6.689e-01  3.514e-17   52.031  2.525e-17  -20.174  6.689e-01 -121.149
   18    9   3.000e-02  -6.000e-02   0.000e+00  7.993e-01  4.316e-17   82.649  4.209e-17   -9.812  7.993e-01  -94.111
   18   10   3.000e-02  -5.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  2.650e-17   -5.694  1.000e+00  -71.925
   18   11   3.000e-02  -4.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   12   3.000e-02  -3.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   13   3.000e-02  -2.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   14   3.000e-02  -1.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   15   3.000e-02   0.000e+00   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   16   3.000e-02   1.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   17   3.000e-02   2.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   18   3.000e-02   3.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   19   3.000e-02   4.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  0.000e+00    0.000  1.000e+00  -71.925
   18   20   3.000e-02   5.000e-02   0.000e+00  1.000e+00  5.823e-17  108.075  2.650e-17  174.306  1.000e+00  -71.925
   18   21   3.000e-02   6.000e-02   0.000e+00  7.993e-01  4.316e-17   82.649  4.209e-17  170.188  7.993e-01  -94.111
   18   22   3.000e-02   7.000e-02   0.000e+00  6.689e-01  3.514e-17   52.031  2.525e-17  159.826  6.689e-01 -121.149
   18   23   3.000e-02   8.000e-02   0.000e+00  5.801e-01  3.096e-17   21.910  1.570e-17  152.658  5.801e-01 -149.947
   18   24   3.000e-02   9.000e-02   0.000e+00  5.080e-01  2.767e-17   -6.233  1.083e-17  150.829  5.080e-01 -179.310
   18   25   3.000e-02   1.000e-01   0.000e+00  4.418e-01  2.418e-17  -34.254  8.960e-18  150.772  4.418e-01  150.210
   18   26   3.000e-02   1.100e-01   0.000e+00  3.858e-01  2.100e-17  -64.421  8.529e-18  145.366  3.858e-01  117.646
   18   27   3.000e-02   1.200e-01   0.000e+00  3.485e-01  1.911e-17  -96.461  8.330e-18  132.511  3.485e-01   83.602
   18   28   3.000e-02   1.300e-01   0.000e+00  3.258e-01  1.849e-17 -126.578  7.863e-18  112.905  3.258e-01   50.539
   18   29   3.000e-02   1.400e-01   0.000e+00  3.004e-01  1.788e-17 -152.261  7.198e-18   86.360  3.004e-01   19.579
   18   30   3.000e-02   1.500e-01   0.000e+00  2.607e-01  1.607e-17 -175.189  7.655e-18   55.864  2.607e-01  -11.671
   19    0   4.000e-02  -1.500e-01   0.000e+00  2.574e-01  1.839e-17  173.779  7.166e-18 -163.694  2.574e-01  -10.030
   19    1   4.000e-02  -1.400e-01   0.000e+00  2.904e-01  1.975e-17 -161.705  7.265e-18 -131.928  2.904e-01   22.289
   19    2   4.000e-02  -1.300e-01   0.000e+00  3.101e-01  1.975e-17 -134.857  8.688e-18 -106.913  3.101e-01   54.451
   19    3   4.000e-02  -1.200e-01   0.000e+00  3.274e-01  1.953e-17 -103.681  1.027e-17  -88.397  3.274e-01   89.060
   19    4   4.000e-02  -1.100e-01   0.000e+00  3.600e-01  2.034e-17  -70.017  1.192e-17  -73.003  3.600e-01  125.009
   19    5   4.000e-02  -1.000e-01   0.000e+00  4.114e-01  2.212e-17  -37.560  1.387e-17  -58.491  4.114e-01  159.592
   19    6   4.000e-02  -9.000e-02   0.000e+00  4.711e-01  2.374e-17   -6.523  1.651e-17  -43.461  4.711e-01 -167.623
